author,text,likes,published_at,sentiment
@Mr_adi-x5b,Ye india ki kami dikha rhe ho or caption hai ye pakistani ke liye hai waaah bete,0,2025-05-31T14:28:29Z,Neutral
@hassanjaved5148,Actually India has lost and you ppl are not admitting,0,2025-05-31T14:28:29Z,Negative
@Badgaming1611,Salute for Dhruv sir,1,2025-05-31T14:28:28Z,Neutral
@6T6Studio,International media india mein aa k investigation nhi krta jo indian govt r media fake proof dega whi international media boly ga . Ager india such bol rha to international investigation Q nhi krny di..,0,2025-05-31T14:28:26Z,Negative
@MalakMdm-b1p,Come Pakistan see your eyes Indian Army kill innocent children,0,2025-05-31T14:28:18Z,Negative
@abhishekgupta2909,🤣🦮🤣,0,2025-05-31T14:28:15Z,Neutral
@chanakyakumar4591,Dhruv rathee India anti virus 😂😂😂,0,2025-05-31T14:28:13Z,Negative
@Sam-isra,15:08 hafiz abd ul raouf ya mureed.k ma rhny waly 27 sala professor ha Jo k jamia mureed.k ma physics  peehatay ha achay say homework ker k ao,0,2025-05-31T14:28:05Z,Positive
@jsnorani,"Criticize the Pakistani military and the Pakistani government as much as you want, they are all second rate, they are all lies. From Pakistan",1,2025-05-31T14:28:00Z,Negative
@mohsinamin1985,"Whatsowver u people are doing in pak, kpk, ,blochastan ans other parta of pak is an open secret. So stop being innocent,  and blaming pak by using propaganda tools",0,2025-05-31T14:27:55Z,Negative
@VikasMistry-v9n,Ye bich me Dhirenra Shastri ji kaha aa gye Ye tum fir se Maind game khel rhe ho Tum do kasti me ter ne ki kosish kar rhe ho Dub Jai ge 😅😅😅😅,0,2025-05-31T14:27:53Z,Neutral
@iftikharuddin1599,Min samjah tha shayad ab sach bolo gy mgar afsos,0,2025-05-31T14:27:51Z,Neutral
@295THORGAMMING,India ne dron bheja tha,0,2025-05-31T14:27:44Z,Neutral
@SelfInduced-h4r,Dhirendra sastri be like mujhe kyu toda😂,1,2025-05-31T14:27:34Z,Positive
@AsmaVahora-w5w,peace ✌️ and only peace...,0,2025-05-31T14:27:34Z,Positive
@justseeaaddi5786,"Again Wahi Rona dhona...
Itny desh bakht ho tou India aa jao wapis...phudu bnaya huwa Awam ko",0,2025-05-31T14:27:33Z,Neutral
@kaddhupaswan8912,Plz one vdo my king Gaynnedar,0,2025-05-31T14:27:26Z,Neutral
@tamannapathan536,I am an Indian Muslim and l am proud of my beloved country India.🇮🇳,4,2025-05-31T14:27:23Z,Positive
@MiracleRajpoot,اللّٰہ کے منکر پیدا ہوئے ہیں لیکن موت کے کا منکر پیدا نہیں ہوا,1,2025-05-31T14:27:18Z,Neutral
@abdulmoiztalhaahmad7116,Hum Pakistan kab pak army ko acha rah ta ha,0,2025-05-31T14:27:14Z,Positive
@mounstarmounstar1362,Dhruv Rathee best reporter respect button,1,2025-05-31T14:27:07Z,Positive
@i_wisdom_gate,Kia bat hai janab dono countries ko satisfy kr diya video bna k indian ko lagy ga pakistan k khilaf bnayai or pakistani ko lgy ga india k khilaf such a great mind game.,0,2025-05-31T14:27:00Z,Positive
@SureshkarimKarim,Salluut bhai,0,2025-05-31T14:26:56Z,Neutral
@AdeelMushtaq9922,Rafale ka batao kitny giray or total kitny aircraft giray....,1,2025-05-31T14:26:54Z,Neutral
@NASA_775,Next vidio on Taiwan ❤,1,2025-05-31T14:26:51Z,Neutral
@MohdArif-l8f,Punch me kitne ghar tabah barbad hue kitne saheed hue unko bhi dikhao masjid gurdwara kitne saheed hue aur sarkar kitne un ke sath khade he,0,2025-05-31T14:26:51Z,Neutral
@Faisal_Shah_Gardezi,You said i did a mistake in last video at 15:18 and obviously you did. Blind,0,2025-05-31T14:26:51Z,Negative
@beautiful_places8-g9y,S400 hahhahahahahahhahah,0,2025-05-31T14:26:51Z,Neutral
@sudiptyagi,Please banned this YouTube channel,1,2025-05-31T14:26:49Z,Neutral
@muradkhan4036,"Pakistan ka baray ma tumhari information wrong ha, tum bol rahay ho 2 Fighter Jet shot down huway hain, but reality ye ha ka total 6 Fighter jet shot down huway hain..",0,2025-05-31T14:26:47Z,Positive
@zahidhakeem840,رافیل کے ویڈیو بناؤ,0,2025-05-31T14:26:47Z,Neutral
@sayeed1061,ANI not invading dhruv rathee's channel??,0,2025-05-31T14:26:47Z,Neutral
@abdulmoiztalhaahmad7116,Yar Kamal karte ho ap,0,2025-05-31T14:26:46Z,Neutral
@_MrCode,Dhruv Rathee 2.0 💔now it's official,1,2025-05-31T14:26:42Z,Neutral
@m.salmankhan5625,Pakistan should stop Salt export to India,0,2025-05-31T14:26:41Z,Neutral
@hassanjaved5148,"All BLA backed by Hindustan and where you information all attacks and all blast happened in the Pakistan 🇵🇰 we can simply blame the India 
And how your media sell the fake news and propaganda media 
No dought you’re a good veloger but you’re just saving your country",0,2025-05-31T14:26:35Z,Negative
@srktruth7912,The analysis of Rathee is so weak...,2,2025-05-31T14:26:31Z,Neutral
@MoAslam-z5c,Good,0,2025-05-31T14:26:24Z,Positive
@3DAkram786,Your Dad on pakistan,1,2025-05-31T14:26:24Z,Neutral
@ZainabKhan_pathan10,bharatiye  ekta  zindabad       .......... JAI HIND JAI BHARAT 💛🤍💚,1,2025-05-31T14:26:24Z,Neutral
@SENSY-FFx,Jai hind❤,0,2025-05-31T14:26:21Z,Neutral
@abhaypatil463,"To Druv Rathee,

Please make video on losses of both Military in during Operation Sindoor. Lot's of defence lobby agents and fake narratives spreading on social media. Need to know everyone what actually happened 😊.",0,2025-05-31T14:26:17Z,Negative
@ihatelove6950,Hemanta Biswas Sharma aam logon Ko gun licence de raha hai kyo 😅,0,2025-05-31T14:26:17Z,Negative
@ashoksaran6966,"Dhruv rathi sirf nuksa nikal sakta h. Isse sirf chhati pithni aati h. Ye desh k yuwao ko samsya dikha sakta h unka solution nai. M isse kai baar notice kr chuka. Mere aas pados m b bache badmeez ho gaye, desh or sanskriti k liye ulta sidha bolta h. Ap sikka ka ek pahlu hi dikhate ho. Mera nivedan h pls positive dhikao ki desh aage kese bade, bhai chara kese ho. Ye dikhao, n ki kisi ki burai or kami",0,2025-05-31T14:26:16Z,Positive
@zackmarshall4217,Faisal waraich should now respond.,0,2025-05-31T14:26:14Z,Neutral
@addll112,dhirendra ko lapet diya 😄😄😄,1,2025-05-31T14:26:11Z,Neutral
@golamsarwar5959,Expose ANI,0,2025-05-31T14:26:02Z,Neutral
@RohitSingh-ev7gw,Dhruv please make a video on ankita bhandari case uttarakhand 😢,0,2025-05-31T14:26:01Z,Positive
@RohitYadav-crazyboyxyz,Indain government se anurodh hai ki do channel ko band kre ak ravish ak iska ...jsr,0,2025-05-31T14:25:55Z,Neutral
@Hamxeee,"so disappointed to see him saying again (indian biased) 
he stated poonch but he did not include from pak side the innnocent those were killed .
he stated drones attack by pak but refused to stated the indian ones .
your background eems to be neutral but now you are surely nothing but a joke /.
atleast show some courage to say things clearly from both sides .
pak zindabad",2,2025-05-31T14:25:54Z,Negative
@kurbankhan1939,Jisne hhmla kiya .. vah India mein Aakar sabko maar ke wapas bhi Chala Gaya abhi tak Koi pata nahin.  Kiu kahan Gai intelligence😢😢,0,2025-05-31T14:25:53Z,Neutral
@nikhilnikhilchandrakar5543,Bhai apke hi video ka intejar tha,0,2025-05-31T14:25:50Z,Neutral
@Rohitvlog936,Jay Hind 🇮🇳,0,2025-05-31T14:25:50Z,Neutral
@beghadhankumar5505,"में नेपाली हुं नेपाल हमेसा आतंकवाद के खिलाप भारत कि पक्ष में था, है और रहेगा लेकिन समझ्ने कि वात ये है भारत कि नीति पेहेला जैसा सौहार्दपुर्ण और शान्ति नहिँ है क्युं कि मै खुद भारतमे राहा हुं कास्मिर बोर्डर और पेहेल्गाम मे कुछ साल पेहेले रेहेके आया हुं  आतंकबादी हमले आतंकबादी हि होता है बाहार का या अन्दर का पेहेलगाम के घटना मे  दाल मेँ कुछ काला है पेहेलगाम से भाग के बोर्डर पार करना इत्ना आसान नहिं है वो भि 4 आद्मी। भारतिय जनता सिर्फ पाकिस्तान को दोषी करार कर्के सत्य पत्ता नहिं चलेगा हाँ पाकिस्तानी रुलर खराब है भारत के खिलाप कुछ भी करेगा लेकिन आतंकबादी भारत के अन्दर तक कैसे आता है और कैसे जाता है क्युं कभी पत्ता नहिं चल्ता? उरी, पुल्वामा पेहेल्गाम जैसा बडे हमले छोटेमोटे हमले तो होते रेहेते है क्युं भारतिय इन्टेलिजेन्स कभी पत्ता नहिँ कर पाता?",0,2025-05-31T14:25:47Z,Neutral
@thevillageboy236,The whole godi media can't face Dhurv Rathee,0,2025-05-31T14:25:46Z,Neutral
@explore_thailand333,"You are still failed to give any reference from international media, stop trying bro it’s shameful. 🖐️",0,2025-05-31T14:25:40Z,Negative
@ihatelove6950,Asam mein jo Bangladeshi hai vah real mein hai ya FIR fake,0,2025-05-31T14:25:39Z,Negative
@m.I.J.S.R.T,Dhuruv Rathi is best,0,2025-05-31T14:25:31Z,Positive
@akankshagusain946,Why no video on murshidabaad violence??,0,2025-05-31T14:25:20Z,Negative
@deoranitesh,ये भी जासूस हैं,1,2025-05-31T14:25:11Z,Neutral
@GinlunSamte,Please expose arnab goswami.,0,2025-05-31T14:25:07Z,Neutral
@DarkLust-q6z,The Hindu and Times of India is not trustworthy because I have a personal experience. Both these newspapers had given false information about me related to a defamation case.,0,2025-05-31T14:25:05Z,Negative
@jakir...shaikh1037,Finally video Aa gai 💚🙌,0,2025-05-31T14:24:58Z,Neutral
@RakeshKumarPandey-iw4dl,बीच - बीच में अपना एजेंडा मत भूलना राठी 😡,1,2025-05-31T14:24:55Z,Neutral
@mojammilmojju2040,Nice Video As Always 😊,1,2025-05-31T14:24:55Z,Positive
@rozlinjan,"Hay Dhruv Rathee, you can't fool Kashmiri people 😂. We know you can go to any extent to kill you people. We Kashmiri shouted openly that india did pehelgham 😂. We know india is getting isolated in world. Your propaganda wasn't accepted by any country of world. Ulta world supported pakistan. It was a stratagical defeat of india😂. You were alone with your Sindoor 😂😂😂",0,2025-05-31T14:24:49Z,Negative
@newthought-m6z,Rahim Yar Khan hahahah o bhai yaha air base hai e nai tu keh rahah mei tabah kar di,0,2025-05-31T14:24:40Z,Neutral
@lynx6073,better luck next time,0,2025-05-31T14:24:39Z,Positive
@RohitYadav-crazyboyxyz,Tune kasmir me jo hua wo dikha ki nhi ha ...,0,2025-05-31T14:24:38Z,Positive
@alamkhan550-o9v,Gau rakshak per bhi ek video baniye gau ke name pe muslim Kom ko target kar ke marapita ja raha h movlichig Kiya ja raha h please 🙏🙏🙏,0,2025-05-31T14:24:37Z,Positive
@ShahSawar-p3p,"Jot pa jot🙅🙅  
Pak poj zindaabad Pakistan payendaabad🇵🇰🇵🇰🇵🇰",0,2025-05-31T14:24:36Z,Neutral
@MoienAhmad-y5i,Operation sandoor ❌Operation Tandoor 😂😂 1:31,0,2025-05-31T14:24:28Z,Neutral
@Waqasx708,"Pakistani viewers 
👇",1,2025-05-31T14:24:25Z,Neutral
@angarejisahitya248,"This isn't an apology video, of course not—just a heartfelt monologue casually drenched in guilt and targeted at the exact audience that got offended in the previous video. Totally a coincidence😊",0,2025-05-31T14:24:24Z,Neutral
@Entertainsagar,यँहा बेरोजगार कितने लोग है 😢😢😢😢😢😢,1,2025-05-31T14:24:21Z,Neutral
@shehrozabdulshakoor7887,Only tlp,0,2025-05-31T14:24:20Z,Neutral
@haidersyed512-l1l,"I am from Pakistan 🇵🇰 
And l trust you most instead of Our Government and Pakistani Army.
Keep it up ❤❤❤
I always stand with you.",47,2025-05-31T14:24:19Z,Positive
@PrabindraMoran,Love you 🤟 yaar 💕,1,2025-05-31T14:24:18Z,Positive
@rrrahul8945,I love duhurathi bhai ❤❤❤❤,0,2025-05-31T14:24:14Z,Positive
@Urdo_joker7,Pakistan me ghaza se b zyada zulm horha he ghaza me tu media sat de Rahi he magr Pakistan me pathan or balocho k sat Jo zulm horha he ospe media khamosh he balke alag sa ilzam lgate h on logo pe Jo ihtejaj krte he ya por aman Apne haq k lye larte he plz Pakistan k pathano or balocho ko lye awaz uthaye Yaha ghaza se b batar halat he😢😢,0,2025-05-31T14:24:12Z,Neutral
@kashifmogheera,Very ordinary propaganda by Druv.,0,2025-05-31T14:24:06Z,Negative
@all_in-one78.,So what should pakistan do to improve his economy and finish terriosim,1,2025-05-31T14:24:06Z,Positive
@MakhdoomRajaOfficial,"मैं एक proud Indian Muslim हूं और मुझे हिंदुस्तान में रहकर बहुत खुशी मिलती है। ध्रुव भाई ने इस वीडियो में जो सच्चाई दिखाई है, वो काबिल-ए-तारीफ है। हमें external propaganda से बचने के लिए एकजुट रहना चाहिए और अपने देश की सच्ची तस्वीर को दुनिया के सामने लाना चाहिए। जय हिंद",47,2025-05-31T14:24:06Z,Neutral
@MoienAhmad-y5i,Operation sandoor ❌Operation Tandoor 😂😂 1:31,0,2025-05-31T14:24:02Z,Neutral
@DesignbyBK,6:54 according to India Pakistan ki economy to doob chuki hai aur sub log ghareeb hain 😂,0,2025-05-31T14:24:00Z,Neutral
@ak_dhillon9581,सत्ता के दलाल ही आतंकवादी पैदा करते हैँ,0,2025-05-31T14:23:56Z,Neutral
@cctv970,Kotay da putar,0,2025-05-31T14:23:50Z,Neutral
@bavc-q4f,🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🇵🇰🦾🦾🦾🦾💪💪💪💪💪💪,0,2025-05-31T14:23:39Z,Neutral
@Artyvibesss,"First of all The Word ""Shaheed"" can only be used for Muslims. Do some research, ThankYou.",0,2025-05-31T14:23:39Z,Neutral
@aksar658,Tume jo sahi lagta he uo kehte ho,0,2025-05-31T14:23:37Z,Neutral
@Mehak_Pak,"India k hindu kya india k muslims k dil me bhi nafrat bhari hui Pakistan k liye wohi bt hui na sohbat ka asar parta hai kharbooze ko dekh k kharbooza rang badalta hai
I Love My Country Pakistan 🇵🇰🇵🇸♥️",0,2025-05-31T14:23:35Z,Positive
@danyaltariq3049,Reply to Syed Muzammil's video There is a huge difference between him and you. He has more knowledge and class than 10s like you.,0,2025-05-31T14:23:34Z,Positive
@HassanKjan-d9b,"Bhai yaar during war, Godi media is even exposed by Indian people.......",0,2025-05-31T14:23:33Z,Negative
@KaushtubhSingh-h1f,You are Mad Dhruv,0,2025-05-31T14:23:24Z,Negative
@khawajatalha8165,"Is mein facts and figures Kahan hain loro, jhooot pey jhoot bol raha hai",1,2025-05-31T14:23:23Z,Neutral
@MoienAhmad-y5i,Operation sandoor ❌ Operation tandoor 😂😂😂,0,2025-05-31T14:23:21Z,Neutral
@MALIKMUBASHIR-k6r,you dont talk about rafael jet,0,2025-05-31T14:23:20Z,Neutral
@Khan-p4g9t,pakistan na india ke media  news chanal ke clip  saboot ke toor par dekaya ho woh dekayo,0,2025-05-31T14:23:19Z,Neutral
@HaashirTV,This is just a joker 😮😮😮,0,2025-05-31T14:23:17Z,Neutral
@sheryartv,App log Jo Terror Jo krta ho ya promote krta ha apni tarf sa yi apki agencies Jo krti ha wo Kya ha,0,2025-05-31T14:23:15Z,Positive
@Dreamer2702-O,❤😊,0,2025-05-31T14:23:14Z,Neutral
@usdmxnffx,Respect sir 🫡,0,2025-05-31T14:23:10Z,Positive
@khaxkhax1122,Tare phate phare ha pakistan sa,0,2025-05-31T14:23:08Z,Positive
@nasreenahmed7732,"Who cares about your response, Pakistan won and India lost whole world knows but it is painful for India to admit, actually it is very embarrassing small tiny nation like Pakistan kicks India Ass so hard that whole world is in shock",0,2025-05-31T14:23:01Z,Negative
@ZeeshanImran-n1f,Ab ma yehi Kaho ga lanat,0,2025-05-31T14:22:56Z,Neutral
@birbahadurtappa5220,Love you Bhai,1,2025-05-31T14:22:53Z,Positive
@junaidsayyad737,Jai hind... 🇮🇳🇮🇳🇮🇳,0,2025-05-31T14:22:49Z,Neutral
@AyshaHaNif,"O lanti rahim yar khan ear bass to hai je nai koi

Waha to arbiyon ka eaepote hai

Indea k tato",0,2025-05-31T14:22:44Z,Neutral
@cricketlovers1022,new york times says Pakistan shot down indian jets yet the number hasnt been clear yet,0,2025-05-31T14:22:44Z,Neutral
@sanamsanjan2900,Lagta hai views km ho gye pak is baned that is the reason u r here to get........ U gays are here to complete the comment,0,2025-05-31T14:22:43Z,Neutral
@gopalsahu1281,❤❤❤❤❤❤❤,0,2025-05-31T14:22:36Z,Neutral
@gamerking2840,How many planes down😅😅😅😅😅😅😅😅😅😅😅admit kafir,0,2025-05-31T14:22:29Z,Neutral
@VidyasagarKumar-v9m,"सारे यूट्यूब एक होकर के एक अपना वीडियो प्लेटफार्म बनाये। धीरे धीरे करके आप लोग यूट्यूब को छोड़ दीजिए। नहीं तो अब स्ट्राइक पर स्ट्राइक ही खेल खेला जाएगा।
और इसके साथ साथ एक कोर्ट केस कीजिए कि हमारे मोबाइल में बिना हमारे परमिशन के यह ऐप पहले से ही इंस्टॉल रहते हैं और हम लोग इसे चाह करके भी अनइनस्टॉल नहीं करसकते ।",0,2025-05-31T14:22:28Z,Neutral
@Rj-dm7mj,क्यों अब डर लगने लगा ... भारतीयों से ... पाकिस्तान के चमचे..,0,2025-05-31T14:22:26Z,Neutral
@noorhayat7031,I believe in non voidance and aggression. But when start then why go on back foot.,0,2025-05-31T14:22:25Z,Neutral
@Itx_alex_wink,"iss pagal nai phir wohi rat laga kr rkhi v ha terrorists marai hn terrosrist marai hn , andhai jo civilian bachain yahan shaheed huai hn unki bat q nhi kr rhai , bcz u only see godi media .",0,2025-05-31T14:22:22Z,Negative
@TankadharNaik-c1h,Video main dheere dheere nautanki start kiya hai....last tak dekho,0,2025-05-31T14:22:20Z,Neutral
@booksgamingyt7123,Sir one video for Assam CM Dr. Himanta Biswas Sharma reality please.,0,2025-05-31T14:22:09Z,Positive
@UINQUEGAMER,Nepali raja ky barymy,0,2025-05-31T14:22:09Z,Neutral
@rs9130,"allahufakbers and blind hindu statue worshipers, both are chootiyas. i left India 6 years ago with my Family.",1,2025-05-31T14:22:07Z,Neutral
@gamerking2840,All lies 🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥🤥another godi😢,1,2025-05-31T14:22:06Z,Negative
@Urdo_joker7,Me Pakistan se ho pathan ho Yaha pathano k sat or balocho k sat serf zulm horha he Apne hi ryasat zulm krahi he zyati krahi he plz awaz uthaye 😢,0,2025-05-31T14:22:02Z,Neutral
@abhisheksvibe7523,Come back in India and work in ground level to work against extremism. I want to see you grow outside virtual world and lead by example.,0,2025-05-31T14:22:02Z,Neutral
@shaktibhagat7621,❤❤,0,2025-05-31T14:22:00Z,Neutral
@vishalp9448,"As a Pakistani
I'm ashamed of my people's behaviour 😞😞😞",0,2025-05-31T14:21:58Z,Negative
@injamulhoque5004,Good 👍👍,0,2025-05-31T14:21:53Z,Positive
@vikky00013,"Indian news channel ❎ Dhruv Rathee ✅
We love you too much brother 💕💕",0,2025-05-31T14:21:52Z,Positive
@Izazulllah,"Stupid person stupid analysis we khow your country and army very well , what about daily hundreds of rape in India street is it Pakistan hand, stupid analysist ever I seen",0,2025-05-31T14:21:51Z,Negative
@Alim-qm2uw,"Indian Fake news factory,,,,",1,2025-05-31T14:21:49Z,Negative
@JunaidJamshaid889,"I was thought you're only one in India who speak against extremism RSS and Godi Media. But you made u turn for sake of saving of YouTube channel.
Dhurv dhur fitty muh",1,2025-05-31T14:21:47Z,Neutral
@HassanKjan-d9b,"Bhai please do some research ownself, don't depent on your researchers ❤",1,2025-05-31T14:21:45Z,Positive
@Sam-isra,14:27 aik or jawan bhol gy hp jo s-400 medium range radar system operate ker rha tha sobydar Balvinder Singh ho udham pur ma us waqat mara jab pakistan nay s-400 radar system ko hitt kia,0,2025-05-31T14:21:45Z,Negative
@akg2815,Kitna jhooth bolte ho Dhruv ? Tumahre jaise turn coats ko sharm aani chahiye.,0,2025-05-31T14:21:42Z,Neutral
@usamaakhtar7629,On last video you targeted Pakistan normal people bro,1,2025-05-31T14:21:39Z,Neutral
@dildarhussain1526,Bhai assam ki bare mein kuch bolo @druvrathee,0,2025-05-31T14:21:34Z,Neutral
@Vloggeriftiqar1,Dhruv ❤❤️🇮🇳,0,2025-05-31T14:21:30Z,Neutral
@warriorgameplay6925,5:59  par adani ne to khol diya port apne saman bechne k liye😅,0,2025-05-31T14:21:25Z,Neutral
@VikasBrMtSm,"03:13 ये सही बोल पाकिस्तान
बिहार चुनाव जीतने के लिये",0,2025-05-31T14:21:24Z,Neutral
@shortstories155,Dhruv Rathee is scared of getting banned in India. That is why he is making that sort of videos in order to make modi please.,1,2025-05-31T14:21:20Z,Negative
@biswajitsikdar1449,"Mursidabad danga par ak video banaye, Highcourt k team ne TMC k kuch political figure ko danga create karne ka report diya, apka ak or unbiased video ka intezar rahega.",1,2025-05-31T14:21:20Z,Neutral
@Massarathsameen,Salute to Indian Soldiers jo desh ke liye shaheed hue 🫡,0,2025-05-31T14:21:12Z,Neutral
@totalcom-nc9ht,Please expose ANI next video,0,2025-05-31T14:21:10Z,Neutral
@SaniyaaKhana,Nice,1,2025-05-31T14:21:09Z,Positive
@DIGITALBOYS-l2z,Respect dhruv rathee ✅,0,2025-05-31T14:21:00Z,Positive
@siddhantkamble8840,सर एक 15 लाख सबस्क्रायबरवाला फेस टू फेस चॅनेल का रिजवान कुछ अच्छे विडीवो बनाता है लेकिन वो जब आप पर विडीवो बनाता है खास कर सरकार को बचाने के लिए और हिंदुवों की झुटी सहानुभूती  मिलने के लिए तो उसकी हँसी आती है कुछ मुद्दों पर वो जादा ही बकवास बाते करता है उसको मुसलमानों की माॅब लाँचिग कभी दिखती नहीं वैसे उसको दलित आदिवासी पर जो जुल्म होते है वो भी कभी नही दिखते सरकार कॅपिटलिज्म को बडाकर काॅमन पीपल को लुटती है अडानी अंबानी  को सरकार से बडा करती है वो भी उसको कभी नही दिखता इसलिए वो तटस्थ कभी नही है|,0,2025-05-31T14:20:59Z,Neutral
@Makeitperfect1986,Arey pandu wat are your sources…,0,2025-05-31T14:20:59Z,Neutral
@ZaeemAd,Bhai TRF ki website hacked ho gye thi,0,2025-05-31T14:20:58Z,Negative
@MuhammadAbdullah-c1r,Wait for reply,0,2025-05-31T14:20:57Z,Neutral
@VirendraSingh-t2x3z,rathi bhai pahalgam to modi shah ka new creation hai.,0,2025-05-31T14:20:57Z,Neutral
@NajafRaza-u1q,India ki maa ki............(cow)😂😂😂😂😂😂😂😂😂,1,2025-05-31T14:20:54Z,Neutral
@HadiyaAbbas-n6w,Bhai hamey to khushi ha hamarey mulk Pakistan me har sikh har Hindu muslim sakoon se rehta ha afsoos hota BAs apney india ke muslim bhaiyo ka kasm wo wha na jaate jo bhi ha ham apney ghar or bahir mehfooz to h😊😊😊,0,2025-05-31T14:20:52Z,Positive
@TakraExclusive,Congratulations you also be a Godi… what about Israeli drones.? What anout 6-0 ur jet . What about ur rafels? U r not credible.  very shameful. After pressure now u r Below of a Godi Media..very sad.. tumhain aankhain kholni ho ge.. Bara naara lagaya hai end main… yaar tum to such main Godi Media say b neachay ki cheaz nikli ho… any dont worry we are waiting war… we are always ready here… time will decide who will wrong who will right…tum b darpok hi niklay ho… hahahhah wa yaar…,0,2025-05-31T14:20:50Z,Positive
@yasirali7502,All i want to say is Lolxxx... 🤣🤣🤣,0,2025-05-31T14:20:38Z,Neutral
@TakraExclusive,Congratulations you also be a Godi… what about Israeli drones.? What anout 6-0 ur jet . What about ur rafels? U r not credible.  very shameful. After pressure now u r Below of a Godi Media..very sad.. tumhain aankhain kholni ho ge.. Bara naara lagaya hai end main… yaar tum to such main Godi Media say b neachay ki cheaz nikli ho… any dont worry we are waiting war… we are always ready here… time will decide who will wrong who will right…tum b darpok hi niklay ho… hahahhah wa yaar…,0,2025-05-31T14:20:32Z,Positive
@pritpalsingh497,Next video on ANI news channel,0,2025-05-31T14:20:24Z,Neutral
@TakraExclusive,Congratulations you also be a Godi… what about Israeli drones.? What anout 6-0 ur jet . What about ur rafels? U r not credible.  very shameful. After pressure now u r Below of a Godi Media..very sad.. tumhain aankhain kholni ho ge.. Bara naara lagaya hai end main… yaar tum to such main Godi Media say b neachay ki cheaz nikli ho… any dont worry we are waiting war… we are always ready here… time will decide who will wrong who will right…tum b darpok hi niklay ho… hahahhah wa yaar…,0,2025-05-31T14:20:23Z,Positive
@DasharathMeleka,Truth showing YouTube channel❤❤❤,0,2025-05-31T14:20:21Z,Positive
@kgskumar-ez8vo,मोदी सरकार जो काम करते है वे सिर्फ दिखावा करता है काम पूरा हो या ना कोई मतलब नहीं मोदी को,0,2025-05-31T14:20:20Z,Neutral
@DeiepDutta,Bharatiya Ekta Jindabad,0,2025-05-31T14:20:19Z,Neutral
@habbaanhabib8651,"The lack of credibility is obvious just from the thumbnail showing my homeland  Gilgit as part of India. That alone says a lot. It's clear this content aligns with Godi media narratives. I know from my own family's history how our ancestors bravely resisted the Dogra regime 
made them run away from our soil and chose to join Pakistan with pride.",0,2025-05-31T14:20:18Z,Positive
@aimimKishanganj,भारतीय यकता zindabad 🇮🇳,0,2025-05-31T14:20:15Z,Neutral
@Fahad-ahmed-4466,Every  spammer use this VPN for postal address 🐢,0,2025-05-31T14:20:13Z,Negative
@vijaykumarrr7286,❤❤,0,2025-05-31T14:20:11Z,Neutral
@RiasatApp,❤Pakistan❤Army❤,0,2025-05-31T14:20:10Z,Neutral
@Shobi527,"🇮🇳 India’s only female Rafale pilot, Sqn Ldr Shivangi Singh of No. 17 “Golden Arrows” squadron based at Ambala, hasn’t been seen since May 6/7, 2025 — the same window when 🇵🇰 PAF reportedly shot down multiple IAF jets, including Rafales.

🗓️ Her last confirmed appearance was on May 5–6 in an interview at the IAF Museum, featured by Forbes India & NDTV.

She vanished right after reports of 🇵🇰 PAF downing multiple IAF jets, including Rafales.

Since then — complete silence.
📵 No media follow-ups
📺 No public appearances
🗣️ No official word from India

There were early claims of a female pilot captured by 🇵🇰, later denied by ISPR — yet 🇮🇳 has offered no proof or rebuttal.

Two scenarios remain:
1️⃣ She was captured, and 🇵🇰 is waiting for India to go official
2️⃣ She was killed in action, and 🇮🇳 is managing the optics

A high-profile pilot disappears after a conflict — and the silence is louder than any denial.",1,2025-05-31T14:20:07Z,Negative
@hamzagaming6039,You again show one sided review,1,2025-05-31T14:20:02Z,Neutral
@Fajar98525,Chal oye,0,2025-05-31T14:20:01Z,Neutral
@lubnanadeem4628,"محترم آپ اس ویڈیو میں گجنی بن ریے ہیں
پچھلی ویڈیو میں آپ نے پاکستان کے خلاف جو باتیں کی تھیں اس پر کسی کو اعتراض نہیں تھا ان باتوں کو پروف بنا کر آپ نے جو مودی اور انڈین میڈیا کے لیے آپ نے وکالت کی تھی اس پر آپکے لتے لیے گئے تھے
 آپ نے جان اور روپے کے لالچ میں مودی اور میڈیاکو ڈارلنگ بنالیا تھا گجنی بھائی
😁😁😁😁😁😁😁😁😁😁",0,2025-05-31T14:20:00Z,Neutral
@TAKhan-e2n,Ape modi Tum ko barbad karey ga paghal log ho pk sey pangà mat lo,0,2025-05-31T14:19:57Z,Neutral
@MalakMdm-b1p,You also know wrong come Pakistan live make video from Pakistan we welcome,0,2025-05-31T14:19:57Z,Neutral
@ADNANKhan-gy7ln,Hats off sir.,0,2025-05-31T14:19:54Z,Neutral
@bacthlor0.2,Proud to be Indian,0,2025-05-31T14:19:51Z,Positive
@KeyBookGallery,Pta ni nafrat se logo ko kia milta hy,0,2025-05-31T14:19:49Z,Negative
@souvagyabiswas9020,Jawan Jhantu Ali Shaikh bhi sahid hua hai.,0,2025-05-31T14:19:47Z,Neutral
@Sagar-d-n2l,Tea is fantastic😂😂😂😅😅😅,0,2025-05-31T14:19:39Z,Neutral
@WHOAMI-y1b,LOVE MY INDIA 🇮🇳 ❤️,0,2025-05-31T14:19:37Z,Positive
